Version,Dsetid,P040001,P040002,P040003,P040101,P041001,P041201,P041201a,P041202,P041203,P041204,P041204a,P041204b,P041204c,P041205,P041206,P041207,P041208,P041208a,P041209,P041210,P041211,P041212,P041213,P041214,P041214a,P041215,P041216,P044001,P044002,P044003,P044004,P044005,P044006,P044007,P044008,P044009,P044010,P044011,P044012,P044013a,P044013b,P044013c,P044014a,P044014b,P044014c,P044015a,P044015b,P044016,P044017,P044018,P044019,P044020,P044021,P044022,P044023,P044024,P044025,P044026,P044027,P044028,P044029,P044029a,P044029b,P044029c,P044101,P044102,P044103,P044104,P044105,P044106,P044107,P044108,P044201,P044401,P044402,P044403,P044404,P044405,P044406,P044407,P044408,P044409,P044410,P044411,P044412,P044413,P044414,P044415,P044416,P044417,P044418,P044419,P044420,P044421,P044422,P044423,P044424,P044425,P044426,P044427,P044428,P044429,P044430,P044431,P044432,P044433,P044434,P044435,P044436,P044437,P044438,P044439,P044440,P044441,P044442,P044443,P044444,P044445,P044446,P044447,P044448,P044449,P044450,P044451,P044452,P044453,P044454,P044455,P044456,P044457,P044458,P044459,P044460,P044461,P044462,P044463,P044464,P044465,P044466,P044467,P044468,P044501,P044502,P044503a,P044503b,P044503c,P044504a,P044504b,P044504c,P044505a,P044505b,P044505c,P044506,P044506a,P044506b,P045001,P045002,P045002a,P045003,P045003a,P045004,P045004a,P045004x,P045005,P045005a,P045005x,P045006,P045006a,P045006x,P045007,P045008,P045009,P045010,P045011,P045012,P045013,P045014,P045015,P045016,P045017,P045018,P045019,P045020,P045021,P045022,P045023,P045024,P045025,P045026,P045027,P045028,P045029,P045030,P045031,P045032,P045033,P045034,P045035,P045036,P045037,P045038,P045039,P045040,P045041,P045042,P045043,P045044,P045045a,P045045b,P045045x,P045046,P045047,P045047a,P045048x,P045049,P045049a,P045050,P045051,P045052,P045053,P045054x,P045054,P045055,P045056,P045057,P045058,P045058a,P045058b,P045058x,P045059,P045059a,P045060,P045061,P045062,P045063,P045064,P045065,P045066,P045067,P045068,P045069,P045070,P045071a,P045071b,P045071x,P045072,P045073,P045074a,P045074b,P045074x,P045075a,P045075b,P045075x,P045076,P045077,P045078,P045079,P045080a,P045080b,P045080x,P045081,P045082,P045083,P045084x,P045084a,P045085a,P045085b,P045085x,P045086,P045087,P045088,P045089,P045089x,P045090,P045091,P045091x,P045092,P045093,P045094,P045095,P045096,P045097,P045097a,P045097b,P045098,P045099,P045100,P045101,P045102,P045103,P045104,P045105,P045106,P045107,P045108,P045109,P045110,P045111,P045112,P045112x,P045113,P045113a,P045114,P045114x,P045115,P045115a,P045116,P045117,P045118,P045118a,P045118x,P045118b,P045119,P045120,P045121,P045122x,P045122,P045123a,P045123b,P045123x,P045124,P045125,P045126,P045127,P045128,P045129,P045130,P045131,P045132,P045133,P045134,P045135,P045136,P045137,P045138,P045139,P045140,P045141,P045142,P045143,P045144,P045145,P045146,P045147,P045148,P045149,P045150,P045151,P045152,P045153,P045154,P045155,P045156,P045157,P045158,P045159,P045160,P045161,P045162,P045163,P045164,P045165,P045166,P045167,P045168,P045169,P045170,P045171,P045172,P045173,P045173a,P045174,P045174a,P045174b,P045175,P045175a,P045175b,P045176,P045177,P045178x,P045179a,P045179b,P045180a,P045180b,P045180c,P045180x,P045181,P045182,P045183,P045184,P045185a,P045185b,P045185c,P045185x,P045186x,P045187,P045188x,P045188,P045189x,P045190x,P045191,P045192,P045193,P045201,P045202,P045203,P045204,P045205,P045206,P045206a,P045207a,P045207b,P045207c,P045207d,P045207e,P045209
2004NES_VERSION:2005MAY02,2004.S, 11,1222,1520,2.0702,4,New York      ,NY,36,13, 8,NY08,3608,1308,1, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,3608,3608,8,1,1, 6,1,1,5,5,5,5,1,1,1006,1107, ,    ,    , ,    ,    , 33.5,1,1107, 5,14,50,1,1112,  , ,    ,1,5,5, , ,    ,1006,1,4,2,0,0, 1,1,2, 7, 9, 1, 8, 6,11, 4,10, 5, 3, 2,15,16, 6, 8, 4,22,21, 5,26, 1,14, 2,17,10, 3,13,12,11, 7, 9,18,24,19,23,25,20, 7, 1,10, 9, 4, 2, 3,11, 8,12, 5, 6,13,1,1,1,1, , , , ,3,4,2,1,1,2,2, ,1,2,12,19,0,0,0,0,0,0,1,1,1, 1,10,0,1,1,7,1,1,5,1,5,5,5,4,5,1,5, 50, 90, 50, 60, 70, 20,100, 80,  1, 90, 50, 90, 80, 70,100, 70,100, 50, 50, 80, 70, 50,100, 80,100, 50,100, 80,100,100,100, 50, 60, 90, 60,100,100,100,1, ,1, ,1,  ,1,1,1,5, 7,1,1,1,1,1,2,2,2,1, ,0,1,1,1,1,5,5,5,5,1,5,1,1,1,1, ,1,3,1,1, ,1,1, ,1,2,3,1,1,1, ,1,3,1,2,2,5, ,5,4,1,5,5, ,3,3,1,5,5,1,5,2,1,3, ,3, , , ,3,3,2,2,7,3,7,1,4,4,1,1,1,1,1,1,1, , , , ,5, ,3, ,3,5,1,2,0, , ,0,5,1,3,6,1,7,1,3, , , , , ,3,3,3,3,3,1,5,1,3,5,1,1,3,1,8,3,3,3,5,5,5,5, ,5,1,5,5,5,1,1,1,5,3,5,1,2,1,1,1,4, ,5, , ,3,1,  1,5,1,1, ,3, 2,1,5,5,1,40,  ,  ,40,1, ,1,2, 5, 5,5,1, 34,1,3,3,1,2,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S, 12, 344, 795,0.3956,4,Florida       ,FL,12,43, 4,FL04,1204,4304,3,19,999,99999, ,9999.99,99999,99999,9999,5,999,99999,1204,1204,6,1,1, 1,1,1,5,5,5,5,1,1,1008,1103, ,    ,    , ,    ,    , 32.3,1,1103, 1, 1,50,1,1112,  , ,    ,1,5,5, , ,    ,1008,2,4,2,0,0, 1,1,2, 2, 3, 9, 5,11, 6, 4, 1, 7,10, 8, 5, 6, 3,26, 2,12,23, 4, 1,16,22, 7,25,11,18,14, 8,15,24,10, 9,21,19,17,20,13, 3,11, 8, 9, 7, 1, 4,13, 5,12, 2, 6,10,1,1,2,1, , , , ,1,3,4,2,2,2,1,1, ,2,24,55,0,0,0,0,0,0,1,1,1, 2,20,0,1,1,2,1,1,5,1,5,1,1,1,5,1,5, 60, 70, 50, 70, 70, 50, 80, 50, 60, 60, 50, 70, 60, 50, 50, 50, 50, 50, 50, 60, 60, 50, 60, 60, 60, 50, 60, 70, 40, 70, 50, 50, 60, 60, 60, 70, 60, 60,1, ,1, ,1,  ,1,1,1,1, 4,5, ,1,1,1,1,3,2,1, ,0,1,6,1,5,5,1,5,5,5,5,3,3,3,1, ,1,1,1,3, ,3, ,1,1,3,1,3,3,1, ,1,3,1,3,1,1,5, ,2,5,5,5, ,3,3,5,4,5,1,5,3,4,3, ,3, , , ,4,3,3,0,3,6,3,5,2,2,1,1,1,1,1,1,1, , , , ,1,5,2,3,3,5,3,2,1, ,1,1,1,1,3,0,3,4,3,5,1,1,1,1,3, , , , , ,3,1,5,3,5,5,5,2,5,5,5,1,1,1,5,5,5, ,1,5,5,5,5,5,1,5,5,2,5,1,1,1,5,1,2, ,1,5,5,5,1,  3, , ,1, ,3, 2,5,5,5,5,50,  ,  ,50,0,5,0, , 5, 5,1,1, 43,1,2,1,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S, 13,1467, 407,1.4391,4,Michigan      ,MI,26,23,11,MI11,2611,2311,2,18,999,99999, ,9999.99,99999,99999,9999,5,999,99999,2611,2613,8,1,1, 4,1,1,5,5,5,1,2,2,1045,1104,1,1005,1104, ,    ,    , 45.0,1,1104, 2, 5,20,1,1112,  , ,    ,1,5,5, , ,    ,1005,1,4,9,0,0, 1,1,2,10, 1,11, 2, 3, 6, 5, 8, 9, 4, 7,22,23,15,25,17, 9, 3,19,26, 6, 7, 8,11,14,21, 1,12,10,18,20,24,16, 2, 4, 5,13, 7,10,11, 9, 3, 1, 5,13, 6,12, 4, 8, 2,1,2,1,2, , , , ,4,1,3,2,1,1,2, ,2,2,21,81,0,1,1,1,0,1,4,2,3, 0,20,0,1,1,3,1,3,1,1,1,1,5,2,5,5,4, 75,  0, 50,  0,  0, 50, 10, 50,777, 30, 90,  0, 50, 50, 90, 55, 50, 50, 75, 40, 40, 60, 50, 40, 50, 40, 50, 50, 50, 75, 50, 50, 45, 50, 30, 75, 75, 75, ,4,1, ,1,  ,1,1,3,1, 5,5, ,4, , ,2,2,1,1, ,6,1,6,1,5,5,5,5,5,5,5,3,3,3,3, ,3,1,3, ,1,1,3, ,3,3,1,3,3, ,3,3,1,1,2,2,1, ,1,1,1,1,3,5,4,1,5,2,5,1,5,1,1,2, ,2, , , ,2,3,2,6,6,2,6,1,3,2,1,1,1,1,5,1,5,1,1,2,3,1,5,2,3,3,5,3,2,5, ,1,5,0,0,3,4,3,6,3,3, , , , , ,1,3,3,3,3,3,5,1,5,5,5,5,2,3,5,3,3,2,1,5,5,1, ,1,1,1,5,5,1,5,5,5,5,5,1,2,1,3,1,2, ,1,5,5,1,1, 17,5,5,1, ,5, 3,1,5,5,1,50,  ,  ,50,0,5,0, ,20, 3,1,5, 51,2,2,2,1,3,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S, 14,1353,1066,0.4754,4,Utah          ,UT,49,67, 2,UT02,4902,6702,4,43,999,99999, ,9999.99,99999,99999,9999,5,999,99999,4902,4902,3,1,1, 4,1,1,5,5,5,5,1,1,1048,1107, ,    ,    , ,    ,    , 33.5,3,1107, 5,10,20,1,1112,  , ,    ,1,5,5, , ,    ,1048,1,4,9,1,0, 1,1,2,10, 4,11, 9, 2, 3, 1, 8, 5, 7, 6,19,24, 1,15, 8, 3,14,11,23, 6, 5, 2,12,25,13,16,26,10, 7,18,20,17,22, 9,21, 4, 3, 2, 4, 6,12, 9,10, 1, 5,11, 8,13, 7,2,1,2,1,2,1,4,3, , , , ,2,1,1, ,2,2,12,21,1,0,1,0,0,0,2,1,2, 1,30,0,1,1,2,1,3,1,5,2,5,5,4,5,1,5, 40, 60, 35, 40, 50, 50, 40, 75, 30, 35, 50, 30, 50, 35, 70, 30, 65, 70, 50, 50, 30, 40, 70, 60, 65, 50, 70, 45, 45, 50, 50, 50, 35, 60, 35, 50, 60, 75, ,4,1, ,1,  ,1,1,7,5, 8,1,7,1,1,7,1,1,3, ,1,4,1,6,5,5,5,5,5,5,5,5,1,3,3, ,3,3,3,3,3, ,3, ,1,1,2,2,1,3,1, ,1,3,1,3,2,5, ,5,4,1,5,1,5,2,5, ,3,3,1,1,2,1,3,3, ,2,3,3, , , ,3,6,4,6,1,3,1,1,5,2,5, , ,0, , , , ,1,1,1,3,1,3,1,2,7, , ,7,5,1,3,3,4,7,4,3, , , , , ,3,5,1,3,3,1,5,1,1,5,5,5,3,1,1,3,1,2,5,5,1,5,1, ,1,5,5,1,1,1,5,5,4,5,2,2,1,5,1,3, ,1,5,5,1,1,  1,5,1,3,1, , 5,1,5,5,1,50,  ,  ,50,0,5,0, , 3, 3,1,1, 41,1,2,2,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S, 15, 928, 684,0.6786,4,Virginia      ,VA,51,40, 9,VA09,5109,4009,3, 5,999,99999, ,9999.99,99999,99999,9999,5,999,99999,5109,5109,5,1,1, 3,1,1,5,5,5,5,1,1,1022,1105, ,    ,    , ,    ,    , 30.0,1,1105, 3,12,20,1,1112,  , ,    ,1,5,5, , ,    ,1022,1,3,1,1,0, 2,1,2, 1, 2, 5, 8,11, 7, 9,10, 3, 6, 4,26,17,25,15,21,12, 4,19,16, 1,11, 7,23,14,10,22, 8, 3,24,18, 5,20, 2, 6, 9,13,10, 1, 7, 4, 8, 3, 9,13, 2, 6,11, 5,12,1,2,2,1,3,2,4,1, , , , ,2,1,2,1, ,2,12,82,0,0,0,0,0,0,1,1,1, 1,10,0,1,1,7,1,5,5,5,4,5,5,4,1,5,2,  3, 55, 30, 40, 65, 50, 25, 15, 10, 25, 60, 20, 60, 30, 45, 25, 50, 50, 40, 40, 20, 60, 50, 50, 50, 35, 50, 70, 65, 75, 50, 50, 50, 50, 55, 50, 50, 50,1, ,1, ,1,  ,1,1,1,5, 8,1,1,4, , ,4,2,3, ,1,4,5, ,5,5,5,5,5,5,5,5,1,1,1,3, ,3,2,3, ,2,2, ,1,1,2,1,3,3,1, ,1,2,1,1,2,5, ,1,5,1,5,1,5,2,1,5,2,5,1,1,3,2,3,3, ,2,1,4, , , ,5,7,3,6,1,5,3,1,1,1,1,1,1,1, , , , ,1,1,1,3,3,5,1,1,5,5, ,4,5,1,3,3,2,6,3,1,1,5,1,5,1, , , , , ,1,1,1,1,5,5,5,3,1,1,1,1,2,5,5,5,5, ,5,1,1,1,1,1,1,5,1,3,4,2,2,1,1,1,2, ,1,5,5,1,1,  1,1,1,3,5, , 7,1,5,5,1,50,  ,  ,50,0,5,0, ,15,15,1,1, 40,1,1,1,1,2,3,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S, 16,  82, 967,0.6796,4,Washington    ,WA,53,73, 7,WA07,5307,7307,4,25,999,99999, ,9999.99,99999,99999,9999,5,999,99999,5307,5307,7,1,1, 6,1,1,5,5,5,5,1,1,1028,1110, ,    ,    , ,    ,    , 43.8,4,1110, 8,21,20,1,1118,  , ,    ,1,5,5, , ,    ,1028,1,5,1,0,0, 1,5,1, 9, 8, 7, 6, 1, 5,10, 4, 2,11, 3, 2, 9, 8, 4,21, 5,14,24,22,11,16,15, 1,13,23, 3,20,12,10,17, 6, 7,25,26,19,18, 5, 3, 4, 6, 1,10,12, 2, 7,11, 9,13, 8,1,2,1,2,2,3,1,4, , , , ,1,1,2, ,2,1,12,12,0,0,0,0,0,0,1,1,1, 1,30,0,1,1,1,5, ,1,5,2,1,1,1,1,5,2, 80, 49, 50, 60, 60, 50, 40, 60, 50, 50, 50, 40, 50, 60, 60, 60, 50, 50, 50, 50, 40, 50, 60, 40, 50, 50, 60, 40, 50, 70, 60, 50, 60, 40, 50, 60, 60, 60, ,4,1, ,1,  ,1,1,3,1, 9,8, ,1,8, ,2,2,3, ,8,3,5, ,5,5,5,5,5,5,5,5,3,1,3,1, ,1,1,3, ,3,3,3, ,3,2,3,3,3, ,2,2,1,1,4,2,1, ,1,1,1,1,5, ,3,5, ,3,7,5,5,2,2,2,2, ,1,2,2, , , ,0,6,6,6,3,4,2,5,5,4,5, , ,0,5, ,3,3,1,5,2,7,1,3,5,1,0, , ,0,0,0,5,6,5,5,5,3, , , , , ,5,5,3,5,3,3,5,5,5,5,5,5,2,3,5,5,3,2,5,5,5,1, ,1,5,5,5,5,1,5,5,5,2,4,2,2,5, ,1,3, ,5, , ,3,2,  1,1,5,3,3, , 6,1,1,5,1,50,  ,  ,50,0,5,0, ,35,35,1,5, 73,1,3,2,1,2,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S, 17,  44, 987,1.0469,4,Georgia       ,GA,13,44,10,GA10,1310,4410,3, 0,999,99999, ,9999.99,99999,99999,9999,1,999,99999,1310,1309,4,1,1, 2,1,1,5,5,5,5,1,1,1043,1105, ,    ,    , ,    ,    , 47.2,1,1105, 3,12,20,1,1112,  , ,    ,1,5,5, , ,    ,1043,2,3,2,0,0, 1,1,2,11, 2, 9, 5, 7, 4, 1, 3,10, 8, 6, 9,20,22,26,12,17,19,18, 2, 5, 1,11,21,10,25, 4,13,23,16, 3, 7, 6,24,15,14, 8, 9, 2, 3,10, 5, 7, 8, 6,12,11, 1, 4,13,1,1,1,1, , , , ,4,2,1,3,2,1,2, ,1,2,24,55,0,0,0,1,0,1,4,1,4, 2,20,0,1,1,5,1,3,1,1,1,1,1,1,1,1,1,100, 30,100,  0, 40,  0,  0,100, 80,  0,100,  0, 40, 50, 90, 40, 70, 50,100,  0, 20, 70, 80, 50, 50, 90, 80, 70, 10, 50, 50,777,777, 80, 20, 50, 80, 90,1, ,1, ,1,  ,1,1,3,1, 1,1,5,1,1,5,1,1,1,1, ,6,1,5,1,1,1,5,5,1,1,5,3,1,3,3, ,3,3,1,1, ,1,1, ,1,3,3,1,2,1, ,1,1,1,4,2,1, ,1,1,1,1,1,1,1,1,1,1,8,1,1,2,1,1, ,1, , , ,1,4,1,7,7,6,7,1,5,1,5,1,5,5, , ,0,5, ,3,3,1,1,1,7,3,3,5,1,1,1, ,1,5,1,1,5,7,3,7,3, , , , , ,3,3,5,3,5,5,5,5,1,5,5,5,3,1,1,1,1,1,1,1,1,5,1, ,5,5,5,1,5,1,5,1,1,8,2,4,1,5,1,1,2,5, , ,1,2,  4, , ,1, ,3, 2,1,1,5,1,20,  ,  ,20,0,5,0, ,10,10,1,5, 58,2,2,2,1,2,1,5,80,  ,  ,  ,  ,1
2004NES_VERSION:2005MAY02,2004.S, 18, 290,1741,0.6837,4,Maryland      ,MD,24,52, 2,MD02,2402,5202,3,38,999,99999, ,9999.99,99999,99999,9999,5,999,99999,2402,2402,3,1,1,10,1,1,5,5,5,5,1,1,1043,1111, ,    ,    , ,    ,    , 35.6,1,1111, 9,21,20,1,1118,  , ,    ,1,5,5, , ,    ,1043,2,3,2,0,0, 1,1,1, 4, 6, 5, 1, 2, 8,10, 9, 3, 7,11,21,25,15,23,24,19, 8, 4, 1,11,13,16,22, 3, 5,26, 7,10,18,14,12, 2,17, 9, 6,20, 8, 4,10, 3,13, 9,12, 2,11, 5, 6, 1, 7,1,2,1,1,1,4,3,2, , , , ,1,2,1, ,1,1,12,12,0,0,0,0,0,0,1,1,1, 5,10,0,1,1,2,1,3,1,1,1,1,1,1,1,5,2, 80,888, 80, 70, 70, 50, 60, 80, 40, 20, 90,888, 70, 80, 80, 70, 60, 90, 50, 90, 50, 80,888, 10, 80,888, 90,888,  9, 70, 70, 90, 30, 70, 60, 70, 80,100, ,4,1, ,1,  ,1,1,3,1,11,1,1,1,1,1,1,2,2,5, ,1,5, ,1,5,5,5,5,5,5,5,1,3,2,1, ,1,1,3, ,1,1,3, ,3,2,1,1,2,1, ,1,3,1,2,2,1, ,1,1,1,1,5, ,3,5, ,3,3,1,5,2,1,2,2, ,1,3,1, , , ,6,6,5,6,3,5,2,5,1,5,5, , ,0, , , , ,1,5,2,1,1,5,3,1,1,5, ,2,5,1,5,0,6,5,6,5, , , , , ,1,1,1,1,3,3,5,1,1,5,1,1,3,1,1,3,3,1,5,1,5,5,5, ,1,1,5,5,1,1,5,5,3,4,1,2,1,1,5, , ,5, , ,1,2, 14,5,1,3,1, , 5,1,1,1,1,50,  ,  ,50,0,5,0, ,37,37,1,1, 70,2,3,3,1,2,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S, 19, 728,1060,0.4164,4,Louisiana     ,LA,22,45, 4,LA04,2204,4504,3, 1,999,99999, ,9999.99,99999,99999,9999,1,999,99999,2204,2204,7,1,1,12,1,1,5,5,5,5,1,1,1007,1109, ,    ,    , ,    ,    , 44.9,2,1109, 7,17,20,1,1118,  , ,    ,1,5,5, , ,    ,1007,2,4,2,0,0, 1,1,1, 6,10, 4, 9, 7,11, 3, 2, 1, 8, 5, 6,15,14,11,12,10, 9,22,17,26, 7, 5,20,13,18,24, 3, 1,16,19,23, 2,21,25, 4, 8, 5,11, 9, 3, 2, 6, 8, 1,13, 4,12,10, 7,1,2,2,1,1,2,4,3, , , , ,2,2,1, ,2,2,24,55,0,0,0,0,0,0,1,1,1, 2,20,0,1,1,7,1,1,5,1,5,5,1,5,5,1,5, 50, 75,  0,100, 75, 50,100,  0,777, 50,  0,100, 75, 75,100, 50, 75, 75, 50, 50,100, 50, 75, 50, 75, 75,100,100,  0,100, 50, 75, 50,100, 75,100,100,100, ,4,1, ,1,  ,1,1,1,1,11,1,1,1,1,1,5,1,2,1, ,0,1,1,1,1,5,5,5,5,5,5,1,1,1,1, ,1,1,1, ,1,1, ,1,1,1,1,1,1,1, ,1,1,1,2,1,1,1, ,1,1,5,3,1,5,3,5,4,1,1,1,2,1,3,3, ,2,4,3, , , ,0,7,7,7,1,3,3,5,1,5,1,5,1,5, , , , ,1,5,2,1,1,5,1,2,5, ,1,5,5,1,1,7,7,7,7,1, , , , , ,1,1,1,1,1,1,1,1,5,5,5,5,3,3,1,1,1,2,5,5,5,5, ,1,1,1,1,1,1,1,5,1,1,3,3,2,1,5,1,2, ,1,1,1,1,1,  5, , ,1, ,3, 2,5,1,1,5,10,  ,  ,10,0,5,0, , 5, 5,5,1, 63,2,2,3,1,2,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S, 20, 255,1015,0.5258,4,New Jersey    ,NJ,34,12, 2,NJ02,3402,1202,1, 6,999,99999, ,9999.99,99999,99999,9999,5,999,99999,3402,3402,1,1,1, 1,1,1,5,5,5,5,1,1,1017,1104, ,    ,    , ,    ,    , 40.8,1,1104, 2, 5,20,1,1112,  , ,    ,1,5,5, , ,    ,1017,2,2,2,0,0, 1,1,2, 8, 9, 3, 2, 7, 1,11, 4, 5, 6,10,25, 1,10, 6,14,19, 3,16, 4,20, 7,26,11,17, 5,12,23, 9,21,15,22, 8, 2,13,24,18,12,10, 1, 7, 2, 6, 4,13, 5, 9,11, 3, 8,1,1,1,2,1,3,2,4, , , , ,1,1,2,2, ,2,21,81,0,0,0,0,0,0,1,1,1, 2,20,0,1,1,5,1,3,1,1,1,1,1,1,9, , ,100, 50, 90, 20, 30, 70, 70,100, 90, 10,100, 30, 70, 50,100, 30, 50, 50, 60, 40, 40, 70, 50, 50, 50, 60, 70, 70, 50, 50, 50, 50, 80, 50, 30, 40, 50, 80,1, ,1, ,1,  ,1,1,3,1, 4,1,5,4, , ,1,1,3, ,1,4,5, ,5,1,5,5,5,5,5,5,1,1,1,1, ,1,1,1,1, ,1,1, ,1,2,3,1,1, ,1,1,1,1,2,2,1, ,1,1,1,1,5, ,3,1,5,2,1,1,5,1,1,1,1, ,1,2,2, , , ,7,7,3,6,1,4,4,1,1,1,1,1,1,1, , , , ,5, ,3, ,1,5,8,2,1, ,1,1,1,1,3,2,5,7,5,5,5,1,1,7,3, , , , , ,1,5,5,1,5,1,1,3,1,1,5,1,1,1,5,5,1,5, ,1,1,1,1,1,1,5,1,2,5,1,1,5, ,5, , ,5, , ,1,1,  4, , ,3,3, , 6,1,1,1,1,50,30,  ,35,0,5,0, ,17,17,1,1, 69,3,3,2,1,3,1,5,10,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S, 21, 924, 183,1.9565,4,New Jersey    ,NJ,34,12,12,NJ12,3412,1212,1, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,3412,3406,7,1,1, 1,1,1,5,5,5,5,1,1,1009,1104, ,    ,    , ,    ,    , 34.1,1,1104, 2, 6,20,1,1112,  , ,    ,1,5,5, , ,    ,1009,2,4,2,0,0, 0,1,2,10, 9, 6, 7, 1, 5,11, 4, 8, 2, 3,10,16,18,12, 4,21, 3,22, 6, 5,19,15,23, 7,17, 8, 1, 9,20,26,25, 2,11,13,24,14,13, 8,10, 2, 7, 5,11, 6, 3,12, 9, 4, 1,2,2,1,2,4,2,3,1, , , , ,1,1,1, ,1,1,12,81,0,0,0,1,0,1,4,1,4, 0,10,0,1,1,5,1,1,1,5,2,5,1,5,8, , , 20, 65, 10, 75, 75, 40, 75, 50, 10, 50, 50, 75, 75, 50, 50, 50, 50, 50, 25, 50, 50, 50, 50, 50, 50, 10, 75, 75, 75, 50, 50, 50, 50, 50, 50, 50, 50, 90,1, ,1, ,1,  ,1,1,1,5, 7,8, ,4, , ,2,2,3, ,5,2,5, ,5,1,5,5,5,5,5,5,3,1,3, ,3,3,3,3, ,1,1,3, ,3,2,3,1,3, ,3,3,2,1,2,2,5, ,1,5,1,5,5, ,3,3,5,4,3,1,1,3,2,3,3, ,2,1,3, , , ,3,7,4,6,1,4,4,1,1,1,1,5,5,4,1,3,2,3,1,5,2,7,1,5,3,1,0, , ,0,5,1,3,5,3,5,3,3, , , , , ,3,3,3,3,3,1,5,1,3,5,1,1,3,1,1,3,3,2,1,5,5,1, ,1,5,5,1,1,1,1,5,1,4,4,2,2,1,3,1,4, ,5, , ,1,1,  1,5,5,3,5, , 7,1,5,5,1,50,  ,  ,50,0,5,0, ,20,20,1,5, 50,3,3,3,1,3,3,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S, 22,1161,1161,1.0248,4,Minnesota     ,MN,27,33, 2,MN02,2702,3302,2, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,2702,2706,2,1,1,18,1,1,5,5,5,5,1,1,1019,1124, ,    ,    , ,    ,    , 54.4,2,1124,22,12,20,1,1201,  , ,    ,1,5,5, , ,    ,1019,1,4,1,0,0,11,2,1, 7, 3, 4, 6, 1,11, 5,10, 8, 9, 2,18,22,26,12, 8,23,24, 3,17,10, 7, 9, 2,11, 4,13,16,15, 5, 1, 6,25,14,20,19,21,12, 7, 4,11, 8, 2,10, 5, 3, 6,13, 1, 9,2,1,2,1, , , , ,3,2,1,4,1,2,2,1, ,2,21,85,0,1,1,1,0,1,4,2,3, 3,20,0,1,1,1,1,3,1,1,1,1,5,2,1,5,2, 63, 55, 48, 55, 60, 52, 45, 70, 50, 50, 70, 53, 60, 55, 60, 53, 50, 50, 53, 45, 50, 45, 50, 50, 55, 45, 50, 55, 50, 55, 50, 60, 45, 50, 50, 47, 50, 50, ,4,1, ,1,  ,1,1,3,5, 8,1,5,4, , ,2,2,3, ,1,4,1,5,5,1,5,5,5,5,5,1,1,3,3, ,1,1,3,1,3, ,3, ,1,1,2,3,3,8,1, ,1,3,1,3,1,1,5, ,2,1,5,5, ,3,1,5,2,5,1,1,2,2,2, ,2, , , ,3,3,2,3,5,4,5,3,8,2,5,5,4,5, , ,0, , , , ,1,5,2,7,3,5,1,2,1, ,5,2,0,1,3,3,3,5,2,3,1,8,1,5,5, , , , , ,1,5,1,3,5,5,5,2,3,5,5,3,2,1,5,3,1,5, ,1,1,5,1,1,1,5,5,3,4,2,2,1,3,1,1,1,1,5,1,1,1,  1,1,5,3,5, , 7,1,5,5,1,50,  ,  ,50,0,5,0, ,20,17,1,1, 28,2,2,2,1,2,1,5,80,  ,  ,  ,  ,5
